
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set NLOAD_TIP and time  0.1000000E+01

      7537  1.710598E-02 -1.529071E-01  2.052264E-01
      7538  1.902535E-02 -1.474360E-01  2.029262E-01
      7539  1.661367E-02 -1.664459E-01  2.055545E-01
      7540  2.051594E-02 -1.436371E-01  2.009233E-01
      7541  2.146515E-02 -1.410995E-01  1.989433E-01
      7542  2.041164E-02 -1.525778E-01  2.014679E-01
      7543  2.163659E-02 -1.380706E-01  1.974028E-01
      7544  2.193610E-02 -1.354565E-01  1.962067E-01
      7545  2.266609E-02 -1.452384E-01  1.982416E-01
      7546  2.262201E-02 -1.322278E-01  1.948920E-01
      7547  2.434628E-02 -1.309532E-01  1.931756E-01
      7548  2.330446E-02 -1.391062E-01  1.956899E-01
      7549  2.599949E-02 -1.306654E-01  1.911992E-01
      7550  2.783321E-02 -1.332075E-01  1.887019E-01
      7551  2.564098E-02 -1.348361E-01  1.922213E-01
      7552  2.877349E-02 -1.361722E-01  1.862821E-01
      7553  2.884946E-02 -1.397463E-01  1.840822E-01
      7554  2.912884E-02 -1.369210E-01  1.874356E-01
      7555  3.017361E-02 -1.404898E-01  1.866443E-01
      7556  2.885871E-02 -1.382627E-01  1.886737E-01
      7557  2.893635E-02 -1.423994E-01  1.833090E-01
      7558  3.013741E-02 -1.428048E-01  1.847272E-01
      7559  4.792665E-02 -2.785350E-01  2.271779E-01
      7560  5.466646E-02 -2.506044E-01  2.267352E-01
      7561  5.452186E-02 -2.253606E-01  2.250891E-01
      7562  2.615103E-02 -3.078622E-01  2.278035E-01
      7563  3.763869E-02 -3.029986E-01  2.285972E-01
      7564  4.261208E-02 -2.915157E-01  2.272775E-01
      7565  4.750881E-02 -2.705309E-01  2.251783E-01
      7566  1.072522E-02 -2.819571E-01  2.200732E-01
